data_size, chunk_size, N, K, chosen_nodes
213.399994, 35.566666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
172.699997, 28.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
180.100006, 30.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
173.300003, 28.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
99.599998, 16.600000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
138.699997, 23.116666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
139.600006, 23.266668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
123.500000, 20.583333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
121.800003, 20.300001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
135.699997, 22.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
86.699997, 14.449999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
109.199997, 18.199999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
126.500000, 21.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
66.500000, 11.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
165.899994, 27.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
125.300003, 20.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
181.899994, 30.316666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
181.500000, 30.250000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
72.599998, 12.100000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
77.000000, 12.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.700000, 0.616667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
105.800003, 17.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.700000, 0.450000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
171.899994, 28.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
190.699997, 31.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
127.900002, 21.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
206.000000, 34.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
225.500000, 37.583333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
167.300003, 27.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
98.800003, 16.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
100.199997, 16.699999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
179.300003, 29.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
147.699997, 24.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
136.300003, 22.716667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
137.199997, 22.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
170.600006, 28.433334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
147.300003, 24.550001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
66.300003, 11.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
101.400002, 16.900000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.516667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
129.100006, 21.516668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
107.400002, 17.900000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
158.600006, 26.433334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
115.400002, 19.233334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
67.400002, 11.233334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
165.699997, 27.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
80.800003, 13.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
78.300003, 13.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.900000, 0.650000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
88.699997, 14.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
156.000000, 26.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
228.300003, 38.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
186.800003, 31.133334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
97.400002, 16.233334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
99.500000, 16.583333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
186.600006, 31.100001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
166.899994, 27.816666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
158.600006, 26.433334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
146.800003, 24.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
114.300003, 19.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
142.399994, 23.733332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
127.400002, 21.233334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.000000, 0.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
69.000000, 11.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
74.599998, 12.433333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
149.399994, 24.899999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
162.100006, 27.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
107.000000, 17.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
138.199997, 23.033333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.383333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
106.000000, 17.666667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
108.400002, 18.066667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.383333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
128.300003, 21.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
61.599998, 10.266666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
181.600006, 30.266668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
93.800003, 15.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
128.300003, 21.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
214.699997, 35.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
95.900002, 15.983334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
176.100006, 29.350001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
99.000000, 16.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
168.199997, 28.033333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
75.800003, 12.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
135.000000, 22.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
128.199997, 21.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
109.300003, 18.216667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
110.199997, 18.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
132.300003, 22.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.433333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
74.900002, 12.483334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
174.000000, 29.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
100.300003, 16.716667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
168.500000, 28.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.300000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
75.800003, 12.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
105.900002, 17.650000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.366667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
120.900002, 20.150000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
75.400002, 12.566667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
148.600006, 24.766668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
60.900002, 10.150000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
101.500000, 16.916667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
184.199997, 30.699999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
158.000000, 26.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
98.199997, 16.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
170.800003, 28.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
203.199997, 33.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
132.899994, 22.149999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
88.800003, 14.800001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
105.000000, 17.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
136.800003, 22.800001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.899994, 21.983332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
108.000000, 18.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
117.699997, 19.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
143.300003, 23.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.366667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
77.800003, 12.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
62.599998, 10.433333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.366667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
115.099998, 19.183333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
104.300003, 17.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.300000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
177.800003, 29.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
106.599998, 17.766666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
185.899994, 30.983332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
173.699997, 28.949999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
84.300003, 14.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
79.000000, 13.166667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
123.199997, 20.533333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
176.300003, 29.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
168.399994, 28.066666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
89.800003, 14.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
122.800003, 20.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
190.800003, 31.800001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
127.599998, 21.266666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
96.199997, 16.033333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
193.100006, 32.183334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
191.199997, 31.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
132.100006, 22.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
123.500000, 20.583333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.800003, 21.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
142.399994, 23.733332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
78.500000, 13.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
157.600006, 26.266668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
116.199997, 19.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
134.899994, 22.483332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.400000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
105.400002, 17.566667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
120.400002, 20.066667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
64.300003, 10.716667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
66.000000, 11.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.383333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
76.599998, 12.766666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
156.100006, 26.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.516667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.699997, 21.949999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
179.199997, 29.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
209.399994, 34.899999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
93.000000, 15.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
167.000000, 27.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
107.199997, 17.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.100006, 21.850001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
94.099998, 15.683333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
168.399994, 28.066666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
153.500000, 25.583333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
122.199997, 20.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
116.099998, 19.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
129.800003, 21.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
141.100006, 23.516668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
171.199997, 28.533333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
138.100006, 23.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
196.300003, 32.716667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
217.000000, 36.166667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
102.099998, 17.016666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
148.600006, 24.766668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
120.099998, 20.016666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
178.199997, 29.699999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
170.000000, 28.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
159.100006, 26.516668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
93.800003, 15.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
77.000000, 12.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
154.300003, 25.716667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
114.599998, 19.100000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
76.699997, 12.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.700000, 0.450000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
75.199997, 12.533333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
137.199997, 22.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
214.800003, 35.800001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
65.900002, 10.983334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
95.500000, 15.916667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.300000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
146.199997, 24.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
167.800003, 27.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
136.500000, 22.750000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
160.300003, 26.716667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
164.399994, 27.399999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
92.400002, 15.400000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
76.400002, 12.733334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
96.800003, 16.133334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
114.000000, 19.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
169.300003, 28.216667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
97.900002, 16.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
134.600006, 22.433334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
77.300003, 12.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
136.600006, 22.766668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
156.100006, 26.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
151.199997, 25.199999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
122.800003, 20.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
133.800003, 22.300001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
124.699997, 20.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
91.199997, 15.199999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
67.500000, 11.250000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
216.100006, 36.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
165.300003, 27.550001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
178.199997, 29.699999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
79.800003, 13.300001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.000000, 0.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
187.199997, 31.199999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
167.399994, 27.899999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
129.699997, 21.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
129.199997, 21.533333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
134.000000, 22.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
97.900002, 16.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
119.099998, 19.850000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
164.000000, 27.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
179.899994, 29.983332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
87.000000, 14.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
112.900002, 18.816667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
78.000000, 13.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
108.599998, 18.100000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
164.600006, 27.433334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
134.500000, 22.416667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
155.199997, 25.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
186.699997, 31.116666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.699997, 21.949999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
69.900002, 11.650000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
213.899994, 35.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
66.000000, 11.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
151.500000, 25.250000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
97.900002, 16.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
173.000000, 28.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.700000, 0.450000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
186.500000, 31.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.700000, 0.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
77.400002, 12.900000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
166.600006, 27.766668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
127.900002, 21.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
128.500000, 21.416667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
125.099998, 20.850000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
99.599998, 16.600000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
119.800003, 19.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
171.800003, 28.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
72.400002, 12.066667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
102.199997, 17.033333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
169.399994, 28.233332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
99.699997, 16.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
160.500000, 26.750000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
146.800003, 24.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
114.099998, 19.016666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
114.300003, 19.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
129.300003, 21.550001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
97.900002, 16.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
65.000000, 10.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
215.699997, 35.949999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.300000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
144.300003, 24.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
167.399994, 27.899999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
70.500000, 11.750000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
165.300003, 27.550001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
147.300003, 24.550001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
96.500000, 16.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
76.000000, 12.666667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
168.199997, 28.033333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
163.800003, 27.300001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
76.099998, 12.683333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
99.699997, 16.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
129.899994, 21.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
140.100006, 23.350001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
121.000000, 20.166667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
118.199997, 19.699999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
92.099998, 15.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
146.000000, 24.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
153.000000, 25.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
130.199997, 21.699999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
121.699997, 20.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
132.100006, 22.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
95.400002, 15.900000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
65.400002, 10.900000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.383333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
194.600006, 32.433334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.300000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
152.600006, 25.433334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
164.800003, 27.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
187.800003, 31.300001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.900000, 0.483333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
64.300003, 10.716667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
119.900002, 19.983334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
132.699997, 22.116666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
141.000000, 23.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
98.900002, 16.483334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
125.800003, 20.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
166.699997, 27.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
178.100006, 29.683334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
66.699997, 11.116666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
94.099998, 15.683333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
76.599998, 12.766666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
170.199997, 28.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
97.800003, 16.300001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
160.500000, 26.750000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
129.199997, 21.533333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
115.199997, 19.199999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
142.899994, 23.816666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
115.400002, 19.233334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
192.000000, 32.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.516667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
79.800003, 13.300001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
165.899994, 27.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
170.399994, 28.399999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
212.199997, 35.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
65.000000, 10.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
96.000000, 16.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.400000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
164.199997, 27.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
122.300003, 20.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
128.899994, 21.483332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.100006, 21.850001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
103.300003, 17.216667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
125.800003, 20.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
165.800003, 27.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
83.500000, 13.916667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
90.400002, 15.066667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
76.300003, 12.716667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
152.399994, 25.399999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
95.699997, 15.949999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
143.800003, 23.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
130.800003, 21.800001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
