id,size,Relative Time (s),time_spent,Access Type
2130,1567.8879747390747,9172,0,2
508,0.0019454956054687,9173,0,2
2130,1567.8879747390747,9173,0,1
389,336.12579917907715,9181,0,1
2131,53.46588706970215,9184,0,2
400,0.0327816009521484,9186,0,1
390,0.000105857849121,9187,0,1
54,4.037049293518066,9192,0,1
469,13476.091160774233,9193,0,1
2132,5714.041844367981,9193,0,2
406,0.016244888305664,9200,0,1
483,0.013132095336914,9207,0,1
164,9.918212890625e-05,9210,0,1
469,13476.091160774233,9210,0,1
2133,0.0158157348632812,9210,0,2
389,336.12579917907715,9212,0,1
389,336.12579917907715,9213,0,1
509,0.0073928833007812,9214,0,2
2134,0.0015621185302734,9217,0,2
448,0.0104084014892578,9221,0,1
2135,21.67240810394287,9223,0,2
2136,20.405872344970703,9224,0,1
2137,4.136551856994629,9224,0,2
2136,20.405872344970703,9224,0,2
2136,20.405872344970703,9225,0,1
469,13476.091160774233,9230,0,1
510,0.0150775909423828,9230,0,2
2138,0.007181167602539,9233,0,2
468,0.0128402709960937,9235,0,1
2139,207639.0826292038,9239,0,2
389,336.12579917907715,9242,0,1
2140,19.88520336151123,9244,0,2
511,0.02801513671875,9250,0,2
469,13476.091160774233,9258,0,1
2142,9591.736486434937,9258,0,2
2141,8533.445406913757,9258,0,2
512,0.0141048431396484,9259,0,2
2136,20.405872344970703,9260,0,1
2143,21.44554233551025,9263,0,2
513,0.0044746398925781,9264,0,2
2144,20.41305923461914,9266,0,2
2145,1395.9959421157837,9269,0,2
223,54.77446746826172,9269,0,2
359,0.0001382827758789,9270,0,1
2146,1158.146216392517,9272,0,2
514,0.0199413299560546,9274,0,2
390,6697.637900352478,9275,0,1
2147,0.0840911865234375,9275,0,2
2148,1.7580289840698242,9276,0,2
2149,845.3286123275757,9277,0,2
389,336.12579917907715,9281,0,1
2150,0.0084619522094726,9283,0,2
515,0.0052528381347656,9283,0,2
224,70.21819877624512,9284,0,2
2151,0.0011301040649414,9286,0,2
516,0.0270423889160156,9290,0,2
1296,0.0007143020629882,9291,0,1
389,336.12579917907715,9292,0,1
2152,1198.3064126968384,9295,0,2
2153,3.0612382888793945,9296,0,2
513,0.0044746398925781,9297,0,1
2155,0.7533969879150391,9298,0,2
2154,1205.483777999878,9298,0,2
2156,0.0006160736083984,9300,0,2
517,0.0064201354980468,9302,0,2
154,7.43865966796875e-05,9303,0,1
518,7.82012939453125e-05,9303,0,2
519,0.0151748657226562,9309,0,2
225,0.2600688934326172,9312,0,2
2157,0.0358772277832031,9313,0,2
2158,70.50166034698486,9313,0,2
520,0.0057392120361328,9314,0,2
1885,0.0043010711669921,9316,0,1
389,336.12579917907715,9323,0,1
521,0.0260696411132812,9325,0,2
2159,3946.8981466293335,9328,0,2
2160,346.99607372283936,9328,0,2
2161,21.215309143066406,9330,0,2
2162,0.0010271072387695,9330,0,2
1755,0.0008583068847656,9331,0,1
504,0.008462905883789,9334,0,1
208,0.0085601806640625,9339,0,1
30,9.5367431640625e-07,9341,0,1
2163,1029.4977912902832,9344,0,2
469,13476.091160774233,9346,0,1
2164,2.920773506164551,9354,0,2
389,336.12579917907715,9355,0,1
522,0.0383262634277343,9361,0,2
2165,834.8541440963745,9362,0,2
2167,24.701316833496094,9363,0,2
2166,22.26115226745605,9363,0,2
2167,24.701316833496094,9364,0,1
2168,24.07407569885254,9364,0,2
2170,25.845242500305176,9365,0,2
2169,25.623699188232425,9365,0,2
2167,24.701316833496094,9366,0,1
2167,24.701316833496094,9368,0,1
30,9.5367431640625e-07,9368,0,1
440,0.0136184692382812,9368,0,1
523,0.0020427703857421,9372,0,2
2171,175.44137477874756,9376,0,1
2171,175.44137477874756,9376,0,2
524,0.0187740325927734,9377,0,2
2173,179.19489765167236,9377,0,2
2172,16.267850875854492,9377,0,2
2171,175.44137477874756,9378,0,1
2174,2.0458059310913086,9384,0,2
525,0.011575698852539,9386,0,2
2175,1.8120660781860352,9386,0,2
389,336.12579917907715,9387,0,1
526,0.0096302032470703,9391,0,2
2176,38.93348121643066,9392,0,2
2177,173.8661766052246,9400,0,2
2171,175.44137477874756,9407,0,1
2178,1.0798234939575195,9409,0,2
226,387.2143268585205,9409,0,2
2179,64008.4336977005,9409,0,2
227,70.17495822906494,9410,0,2
390,6697.637900352478,9411,0,1
2178,1.0798234939575195,9413,0,1
527,0.0346298217773437,9414,0,2
2180,178.52008533477783,9415,0,2
389,336.12579917907715,9416,0,1
389,336.12579917907715,9418,0,1
528,0.0079765319824218,9419,0,2
389,336.12579917907715,9422,0,1
2181,822.5468406677246,9430,0,2
54,4.037049293518066,9433,0,1
2182,142.71711444854736,9436,0,2
2183,30924.41716480255,9438,0,2
2184,0.0073623657226562,9441,0,2
2186,0.0143060684204101,9442,0,2
2185,0.0174484252929687,9442,0,2
2187,0.6849298477172852,9445,0,2
529,0.0377426147460937,9447,0,2
2189,55.759772300720215,9448,0,2
2188,48.38111877441406,9448,0,2
2186,0.0143060684204101,9449,0,1
390,6697.637900352478,9451,0,1
2190,0.366912841796875,9455,0,2
1836,2647930.040779114,9460,0,1
530,0.044260025024414,9469,0,2
531,0.0111865997314453,9478,0,2
389,336.12579917907715,9481,0,1
389,336.12579917907715,9484,0,1
2191,19.82114124298096,9485,0,2
2178,1.0798234939575195,9485,0,1
390,6697.637900352478,9485,0,1
66,7.2479248046875e-05,9486,0,1
2192,81287.51254272461,9487,0,2
2193,2602.391872406006,9488,0,2
2194,326.98550605773926,9489,0,2
2195,2692.530955314636,9490,0,2
2196,168.23057556152344,9492,0,2
390,6697.637900352478,9492,0,1
2198,166.5779047012329,9493,0,2
2197,171.91004467010498,9493,0,2
2196,168.23057556152344,9494,0,1
1296,0.0007143020629882,9494,0,1
2166,22.26115226745605,9494,0,1
2196,168.23057556152344,9494,0,1
2199,1.5543556213378906,9494,0,2
2196,168.23057556152344,9496,0,1
2200,171.2440061569214,9496,0,2
2178,1.0798234939575195,9497,0,1
532,0.0407581329345703,9498,0,2
469,13476.091160774233,9504,0,1
390,6697.637900352478,9504,0,1
533,0.0067119598388671,9505,0,2
389,336.12579917907715,9513,0,1
534,0.028696060180664,9516,0,2
2202,621615.9879865646,9516,0,2
2201,15.393677711486816,9516,0,2
389,336.12579917907715,9517,0,1
2203,19.98071956634521,9517,0,2
2183,30924.41716480255,9517,0,1
2204,97824.71689605711,9518,0,2
2205,97777.73744297028,9519,0,2
469,13476.091160774233,9523,0,1
228,67.9639835357666,9525,0,2
500,0.0097274780273437,9526,0,1
535,0.0088520050048828,9531,0,2
469,13476.091160774233,9535,0,1
498,0.0130348205566406,9536,0,1
389,336.12579917907715,9536,0,1
2206,1269.2025270462036,9540,0,2
2208,7.266454696655273,9542,0,2
2207,0.0009136199951171,9542,0,2
536,0.0106029510498046,9543,0,2
2209,727.8489904403687,9544,0,2
2208,7.266454696655273,9547,0,1
66,7.2479248046875e-05,9553,0,1
537,0.0278205871582031,9556,0,2
2210,953.2109184265136,9557,0,2
66,7.2479248046875e-05,9560,0,1
469,13476.091160774233,9560,0,1
538,0.0059337615966796,9564,0,2
2182,142.71711444854736,9564,0,1
2211,34575.543409347534,9564,0,2
389,336.12579917907715,9571,0,1
2212,0.0044565200805664,9572,0,2
1755,0.0008583068847656,9572,0,1
389,336.12579917907715,9572,0,1
539,0.0226650238037109,9576,0,2
469,13476.091160774233,9579,0,1
30,9.5367431640625e-07,9581,0,1
389,336.12579917907715,9583,0,1
2213,0.0840778350830078,9583,0,2
540,0.0117702484130859,9585,0,2
443,0.0086574554443359,9590,0,1
2214,0.0079765319824218,9594,0,2
2215,277.4082269668579,9595,0,2
485,0.014688491821289,9597,0,1
2216,49.6412353515625,9602,0,2
541,0.0072956085205078,9604,0,2
389,336.12579917907715,9605,0,1
2217,0.3178958892822265,9608,0,2
414,0.000680923461914,9609,0,1
30,9.5367431640625e-07,9609,0,1
406,0.016244888305664,9613,0,1
2218,107799.30705738068,9615,0,1
2218,107799.30705738068,9615,0,2
2219,0.1566963195800781,9617,0,2
468,0.0128402709960937,9618,0,1
469,13476.091160774233,9619,0,1
229,0.0449581146240234,9623,0,2
542,0.0008754730224609,9624,0,2
389,336.12579917907715,9624,0,1
543,0.0122566223144531,9629,0,2
2220,107800.94811439514,9629,0,2
469,13476.091160774233,9632,0,1
66,7.2479248046875e-05,9633,0,1
528,0.0079765319824218,9636,0,1
17,0.0,9637,0,1
2221,0.0029973983764648,9637,0,2
2222,682.7967052459717,9638,0,2
2224,71.7280502319336,9638,0,2
2223,689.2937755584717,9638,0,2
389,336.12579917907715,9639,0,1
2222,682.7967052459717,9639,0,1
469,13476.091160774233,9640,0,1
2222,682.7967052459717,9640,0,1
2225,0.2782363891601562,9641,0,2
230,611.0960512161255,9644,0,2
231,5339.987268447876,9645,0,2
389,336.12579917907715,9651,0,1
2226,3.188568115234375,9651,0,2
2227,32.60471725463867,9653,0,2
66,7.2479248046875e-05,9654,0,1
544,0.0446491241455078,9665,0,2
2228,1305.9259996414185,9666,0,2
469,13476.091160774233,9667,0,1
2166,22.26115226745605,9667,0,1
2229,452.9097871780396,9669,0,2
2230,683.0716724395752,9670,0,2
2231,690.7126684188843,9671,0,2
2230,683.0716724395752,9671,0,1
2230,683.0716724395752,9671,0,1
2232,680.0081224441528,9671,0,2
545,0.0081710815429687,9672,0,2
54,4.037049293518066,9672,0,1
2230,683.0716724395752,9672,0,1
2233,689.3295087814331,9672,0,2
2234,0.0023326873779296,9673,0,2
66,7.2479248046875e-05,9681,0,1
2235,20.942035675048828,9681,0,2
389,336.12579917907715,9685,0,1
2236,89374.98266029358,9685,0,2
66,7.2479248046875e-05,9688,0,1
2237,1406.853886604309,9688,0,2
2238,680.3603963851929,9689,0,2
2239,0.3166103363037109,9689,0,2
469,13476.091160774233,9691,0,1
2222,682.7967052459717,9697,0,1
66,7.2479248046875e-05,9697,0,1
2240,18889.921091079712,9698,0,2
469,13476.091160774233,9699,0,1
2241,9115.256268501282,9699,0,2
546,0.0332679748535156,9700,0,2
2242,71.46570301055908,9708,0,2
547,0.0241241455078125,9712,0,2
2243,1.3470687866210938,9715,0,2
389,336.12579917907715,9716,0,1
389,336.12579917907715,9720,0,1
203,8.392333984375e-05,9722,0,1
548,0.0125484466552734,9723,0,2
2215,277.4082269668579,9724,0,1
1755,0.0008583068847656,9726,0,1
549,0.003793716430664,9728,0,2
2244,688.1321592330933,9730,0,2
2245,0.3318614959716797,9731,0,2
2246,3431.6507892608643,9734,0,2
2247,72.64450263977051,9738,0,2
469,13476.091160774233,9740,0,1
2248,1299.8758974075315,9742,0,2
389,336.12579917907715,9742,0,1
2249,107799.27304077148,9745,0,2
389,336.12579917907715,9745,0,1
2250,1213.852418899536,9746,0,2
2251,264.411904335022,9747,0,2
232,1709.9526262283323,9747,0,2
2252,9947.897780418396,9752,0,2
389,336.12579917907715,9753,0,1
2253,0.0828170776367187,9755,0,2
2254,13913.0984249115,9758,0,2
2255,194.379243850708,9760,0,2
2256,6769.923334121704,9760,0,2
2257,8583.345811843872,9761,0,2
2258,3326.695442199707,9762,0,2
2259,2941.18909740448,9762,0,2
390,6697.637900352478,9762,0,1
389,336.12579917907715,9764,0,1
2260,1022.380160331726,9764,0,2
469,13476.091160774233,9765,0,1
2261,75.05904769897461,9766,0,2
2262,637.1702327728271,9768,0,2
2263,753.8790273666382,9769,0,2
2264,9629.411458969116,9769,0,2
2265,15.401888847351074,9770,0,2
550,0.0475673675537109,9771,0,2
2266,48.77073097229004,9774,0,2
389,336.12579917907715,9775,0,1
2267,2839.014659881592,9777,0,2
424,0.0172176361083984,9779,0,1
2268,15.403705596923828,9780,0,2
2269,5.196954727172852,9785,0,2
233,40.01385116577149,9792,0,2
551,30.168737411499023,9795,0,2
2270,1888.5926342010496,9795,0,2
2271,2142.544563293457,9796,0,2
2272,107799.44635295868,9796,0,2
2273,945.511884689331,9797,0,2
2274,2681.439832687378,9798,0,2
552,0.0387153625488281,9800,0,2
2275,0.1294097900390625,9800,0,2
2276,0.2736530303955078,9802,0,2
469,13476.091160774233,9802,0,1
2078,52.98470878601074,9804,0,1
469,13476.091160774233,9804,0,1
2277,923.8142366409302,9806,0,2
2278,940.34698677063,9807,0,2
2279,921.901463508606,9808,0,2
469,13476.091160774233,9808,0,1
449,0.0211086273193359,9811,0,1
2280,7.891888618469238,9815,0,2
421,0.0120620727539062,9818,0,1
389,336.12579917907715,9819,0,1
2281,2.337589263916016,9820,0,2
469,13476.091160774233,9821,0,1
2282,0.3486509323120117,9821,0,2
2283,2.308542251586914,9826,0,2
30,9.5367431640625e-07,9826,0,1
2234,0.0023326873779296,9830,0,1
389,336.12579917907715,9831,0,1
2284,3078.87562084198,9831,0,2
2285,2.2904815673828125,9832,0,2
553,0.0300579071044921,9832,0,2
2286,2.276611328125,9833,0,2
2287,0.2337636947631836,9834,0,2
2288,33.255958557128906,9835,0,2
554,0.0007781982421875,9837,0,2
2289,820.5256395339966,9838,0,2
2290,26.85221576690674,9843,0,2
435,0.0142993927001953,9844,0,1
2291,93.65151405334473,9849,0,2
30,9.5367431640625e-07,9849,0,1
2292,7945.777609825134,9854,0,2
2293,28186.28245449066,9855,0,2
2294,1023.8231544494628,9856,0,2
389,336.12579917907715,9856,0,1
555,0.02178955078125,9857,0,2
389,336.12579917907715,9858,0,1
2295,127.28894519805908,9859,0,2
389,336.12579917907715,9860,0,1
556,54021.39128875733,9864,0,2
2297,0.0981903076171875,9867,0,2
2296,0.0072364807128906,9867,0,2
543,0.0122566223144531,9867,0,1
2298,121217.59394931792,9870,0,2
502,0.002237319946289,9871,0,1
1296,0.0007143020629882,9871,0,1
2299,1.8466434478759768,9871,0,2
2300,0.0926475524902343,9875,0,2
557,27000.460916519165,9875,0,2
2301,147.91652965545654,9877,0,2
558,0.0324897766113281,9882,0,2
2302,0.0031099319458007,9887,0,2
2303,277.14756298065186,9890,0,2
506,0.0204277038574218,9898,0,1
389,336.12579917907715,9899,0,1
2304,107788.60433483124,9900,0,2
559,0.001556396484375,9903,0,2
88,5.91278076171875e-05,9904,0,1
153,9.1552734375e-05,9904,0,1
32,9.918212890625e-05,9905,0,1
469,13476.091160774233,9909,0,1
2305,107791.88687133788,9912,0,2
390,6697.637900352478,9912,0,1
560,0.0304470062255859,9914,0,2
54,4.037049293518066,9914,0,1
2306,21504.061323165894,9916,0,2
234,1124.922061920166,9917,0,2
557,27000.460916519165,9917,0,1
2306,21504.061323165894,9917,0,1
2307,107788.49633026125,9918,0,2
2308,86183.02468585968,9918,0,2
235,0.0015182495117187,9921,0,2
2309,0.0085344314575195,9922,0,2
116,0.0005760192871093,9923,0,1
88,5.91278076171875e-05,9924,0,1
561,0.0206222534179687,9928,0,2
389,336.12579917907715,9928,0,1
236,0.3976707458496094,9928,0,2
389,336.12579917907715,9936,0,1
562,0.017120361328125,9940,0,2
2310,0.0416250228881835,9941,0,2
2311,0.0038337707519531,9943,0,2
2206,1269.2025270462036,9944,0,1
469,13476.091160774233,9947,0,1
88,5.91278076171875e-05,9947,0,1
2312,840632.9280881882,9952,0,2
237,294.6693391799927,9952,0,2
389,336.12579917907715,9956,0,1
389,336.12579917907715,9957,0,1
563,0.038034439086914,9961,0,2
2313,1759.4998769760132,9961,0,2
2314,240.70971393585205,9962,0,2
238,8.392333984375e-05,9967,0,2
2315,43.82841682434082,9967,0,2
79,8.96453857421875e-05,9967,0,1
88,5.91278076171875e-05,9968,0,1
164,9.918212890625e-05,9968,0,1
2316,7452.7652378082275,9969,0,2
57,8.20159912109375e-05,9969,0,1
239,0.004988670349121,9969,0,2
97,0.048828125,9970,0,1
240,0.004770278930664,9970,0,2
95,0.0001049041748046,9971,0,1
564,0.0288906097412109,9974,0,2
565,0.0168285369873046,9983,0,2
32,9.918212890625e-05,9986,0,1
88,5.91278076171875e-05,9987,0,1
465,0.0090465545654296,9992,0,1
2317,20.36982536315918,9994,0,2
32,9.918212890625e-05,9999,0,1
241,0.0009212493896484,9999,0,2
389,336.12579917907715,10000,0,1
431,0.0094356536865234,10000,0,1
2318,1.9378671646118164,10002,0,2
566,0.0119647979736328,10005,0,2
390,6697.637900352478,10007,0,1
390,6697.637900352478,10009,0,1
2319,22.34959602355957,10009,0,2
110,0.0001792907714843,10010,0,1
2320,27.878472328186035,10010,0,1
2320,27.878472328186035,10010,0,2
473,0.0035991668701171,10011,0,1
88,5.91278076171875e-05,10011,0,1
2320,27.878472328186035,10011,0,1
2320,27.878472328186035,10012,0,1
2320,27.878472328186035,10012,0,1
2320,27.878472328186035,10012,0,1
389,336.12579917907715,10012,0,1
2320,27.878472328186035,10013,0,1
389,336.12579917907715,10014,0,1
242,0.0047721862792968,10018,0,2
567,0.0244159698486328,10022,0,2
243,0.001565933227539,10023,0,2
244,0.2413406372070312,10026,0,2
2321,2.0427703857421875,10028,0,2
2322,25.83673095703125,10029,0,2
245,0.001169204711914,10030,0,2
2323,24.692805290222168,10030,0,2
2323,24.692805290222168,10031,0,1
568,0.0165367126464843,10031,0,2
2324,1.566183090209961,10031,0,2
88,5.91278076171875e-05,10032,0,1
246,0.0487327575683593,10033,0,2
2325,3.144341468811035,10033,0,2
2323,24.692805290222168,10035,0,1
569,0.0001955032348632,10036,0,2
208,0.0085601806640625,10037,0,1
232,1709.9526262283323,10040,0,1
2326,4.902566909790039,10045,0,2
2327,0.0073795318603515,10046,0,2
415,0.0164394378662109,10046,0,1
184,0.0005779266357421,10047,0,1
2328,7367.65776348114,10049,0,2
88,5.91278076171875e-05,10051,0,1
570,0.00311279296875,10051,0,2
2329,0.010965347290039,10052,0,2
2330,0.6428260803222656,10053,0,2
2331,36.500755310058594,10055,0,2
571,0.0056419372558593,10057,0,2
2332,196004.1882839203,10058,0,2
389,336.12579917907715,10059,0,1
2333,0.1676788330078125,10060,0,2
2334,0.0006628036499023,10062,0,2
30,9.5367431640625e-07,10062,0,1
557,27000.460916519165,10065,0,1
2335,24.065564155578613,10066,0,2
2336,39.73964691162109,10067,0,2
438,0.0170230865478515,10067,0,1
2337,1.0143661499023438,10067,0,2
2338,3.7317399978637695,10067,0,2
2339,0.5945844650268555,10069,0,2
2340,0.2998371124267578,10070,0,2
2341,0.4644536972045898,10071,0,2
2342,1.938405990600586,10072,0,2
88,5.91278076171875e-05,10072,0,1
2343,71655.15377807617,10072,0,2
2344,25.615187644958496,10074,0,2
436,0.0189685821533203,10074,0,1
2323,24.692805290222168,10074,0,1
2345,0.6301441192626953,10075,0,2
2346,0.0072307586669921,10079,0,2
572,0.0011672973632812,10079,0,2
2316,7452.7652378082275,10083,0,1
30,9.5367431640625e-07,10089,0,1
2347,13.811872482299805,10091,0,2
389,336.12579917907715,10091,0,1
389,336.12579917907715,10094,0,1
2348,1.863768577575684,10095,0,2
2349,0.0021276473999023,10097,0,2
557,27000.460916519165,10102,0,1
573,0.0443572998046875,10108,0,2
97,0.048828125,10110,0,1
574,0.0071983337402343,10115,0,2
562,0.017120361328125,10122,0,1
2350,3.734631538391113,10124,0,2
2351,1.8973026275634768,10125,0,2
575,0.6520280838012695,10125,0,2
2352,0.001408576965332,10126,0,2
508,0.0019454956054687,10129,0,1
389,336.12579917907715,10131,0,1
389,336.12579917907715,10132,0,1
557,27000.460916519165,10137,0,1
576,0.0229568481445312,10138,0,2
557,27000.460916519165,10140,0,1
164,9.918212890625e-05,10141,0,1
2353,1009.4225101470948,10142,0,2
577,0.0058364868164062,10143,0,2
2354,18.10822582244873,10146,0,2
570,0.00311279296875,10148,0,1
2355,175.25767135620117,10149,0,1
2355,175.25767135620117,10149,0,2
2356,2426.1321563720703,10149,0,2
2357,177.21972370147705,10150,0,2
2355,175.25767135620117,10151,0,1
2319,22.34959602355957,10151,0,1
2358,177.66813278198242,10152,0,2
2359,0.0944042205810546,10153,0,2
247,0.0003795623779296,10153,0,2
2355,175.25767135620117,10154,0,1
2360,174.10976123809814,10154,0,2
248,0.0484466552734375,10154,0,2
578,0.0221786499023437,10155,0,2
570,0.00311279296875,10162,0,1
579,0.0060243606567382,10166,0,2
249,0.0292778015136718,10168,0,2
54,4.037049293518066,10169,0,1
555,0.02178955078125,10169,0,1
250,5188.05138874054,10171,0,2
538,0.0059337615966796,10178,0,1
2361,2.0810136795043945,10178,0,2
2362,0.487863540649414,10179,0,2
2363,0.5446577072143555,10180,0,2
2364,0.0199193954467773,10181,0,2
2365,0.2607431411743164,10181,0,2
2366,0.0042104721069335,10183,0,2
251,0.0349998474121093,10184,0,2
2367,14.747674942016602,10184,0,2
390,6697.637900352478,10184,0,1
580,0.0192604064941406,10185,0,2
208,0.0085601806640625,10192,0,1
2368,1165.9886960983276,10194,0,2
389,336.12579917907715,10195,0,1
389,336.12579917907715,10199,0,1
524,0.0187740325927734,10201,0,1
2369,0.0457401275634765,10202,0,2
171,0.0001907348632812,10203,0,1
228,0.0001430511474609,10203,0,1
252,0.0342369079589843,10203,0,2
517,0.0064201354980468,10208,0,1
504,0.008462905883789,10213,0,1
2370,0.0014533996582031,10218,0,2
191,0.0001983642578125,10220,0,1
909,0.0014572143554687,10224,0,1
2371,0.0040969848632812,10225,0,2
2372,0.0012989044189453,10225,0,2
2373,0.0013465881347656,10226,0,2
581,0.0351161956787109,10231,0,2
2374,2947.386459350586,10232,0,2
253,0.0456809997558593,10239,0,2
484,0.0118675231933593,10240,0,1
2375,0.5243167877197266,10244,0,2
582,0.0219841003417968,10249,0,2
254,179.29943084716797,10250,0,2
2376,0.1741647720336914,10251,0,2
2377,0.0600461959838867,10255,0,2
2378,15.389902114868164,10256,0,2
2380,168.20337390899658,10257,0,2
2379,171.88284301757812,10257,0,2
2380,168.20337390899658,10258,0,1
191,0.0001983642578125,10259,0,1
469,13476.091160774233,10259,0,1
2380,168.20337390899658,10260,0,1
255,0.041961669921875,10261,0,2
2381,594.4575443267822,10261,0,2
2382,19.69525718688965,10265,0,2
256,43.85680866241455,10271,0,2
257,0.0424385070800781,10278,0,2
2383,58718.03992843628,10283,0,2
191,0.0001983642578125,10284,0,1
2384,166.55070304870603,10289,0,2
583,0.047372817993164,10291,0,2
258,5728.877097129822,10291,0,2
2380,168.20337390899658,10293,0,1
2310,0.0416250228881835,10296,0,1
2385,0.0160598754882812,10296,0,2
191,0.0001983642578125,10298,0,1
2386,171.21680450439453,10299,0,2
424,0.0172176361083984,10300,0,1
259,0.0418663024902343,10303,0,2
2387,107802.68519592284,10303,0,2
30,9.5367431640625e-07,10305,0,1
457,0.0112838745117187,10307,0,1
2388,0.7217483520507812,10307,0,2
2389,2.041043281555176,10307,0,2
2390,0.0223140716552734,10308,0,2
2391,37795.81873703003,10309,0,2
389,336.12579917907715,10314,0,1
2392,0.1744804382324218,10315,0,2
2394,19.90105438232422,10321,0,2
2393,0.0445613861083984,10321,0,2
585,0.0002002716064453,10323,0,2
584,0.0283069610595703,10323,0,2
2395,0.1279478073120117,10323,0,2
30,9.5367431640625e-07,10329,0,1
232,1709.9526262283323,10330,0,1
2396,0.0092744827270507,10332,0,2
535,0.0088520050048828,10332,0,1
2397,0.2759532928466797,10333,0,2
474,0.0153694152832031,10341,0,1
191,0.0001983642578125,10343,0,1
458,0.0036964416503906,10346,0,1
2398,30.72536373138428,10347,0,2
2399,0.0079946517944335,10349,0,2
260,0.0477790832519531,10350,0,2
2400,627.9782514572144,10354,0,2
586,0.0223731994628906,10354,0,2
2401,8.244999885559082,10355,0,2
2401,8.244999885559082,10356,0,1
2401,8.244999885559082,10356,0,1
389,336.12579917907715,10356,0,1
2401,8.244999885559082,10357,0,1
2402,5638.547001838684,10358,0,2
2403,0.1068553924560546,10358,0,2
2401,8.244999885559082,10358,0,1
2401,8.244999885559082,10358,0,1
2401,8.244999885559082,10359,0,1
2404,18.088393211364743,10359,0,2
2401,8.244999885559082,10359,0,1
2401,8.244999885559082,10359,0,1
2405,44.39753723144531,10359,0,2
2401,8.244999885559082,10360,0,1
557,27000.460916519165,10360,0,1
2406,2.16471004486084,10360,0,2
2401,8.244999885559082,10361,0,1
2407,0.009195327758789,10365,0,2
463,0.0194549560546875,10367,0,1
261,0.0428199768066406,10371,0,2
2408,0.0032329559326171,10371,0,2
389,336.12579917907715,10371,0,1
2409,0.0012168884277343,10371,0,2
2410,0.1547794342041015,10372,0,2
587,0.0014591217041015,10372,0,2
2395,0.1279478073120117,10377,0,1
2393,0.0445613861083984,10379,0,1
433,0.0182876586914062,10381,0,1
389,336.12579917907715,10383,0,1
471,0.0017509460449218,10387,0,1
54,4.037049293518066,10394,0,1
557,27000.460916519165,10401,0,1
2396,0.0092744827270507,10405,0,1
2410,0.1547794342041015,10406,0,1
2407,0.009195327758789,10406,0,1
262,0.0463485717773437,10407,0,2
2411,7.310479164123535,10408,0,2
2051,0.004460334777832,10411,0,1
588,8.647095680236816,10414,0,2
2412,287548.7885169983,10416,0,2
2413,180902.0951795578,10420,0,2
589,0.0434818267822265,10420,0,2
263,0.0345230102539062,10421,0,2
2414,682.4176530838013,10421,0,2
2414,682.4176530838013,10421,0,1
469,13476.091160774233,10421,0,1
2414,682.4176530838013,10422,0,1
2414,682.4176530838013,10422,0,1
2415,690.0586490631104,10422,0,2
2416,688.6754894256592,10422,0,2
2419,0.1700172424316406,10423,0,2
2418,5.769041061401367,10423,0,2
2417,679.3541030883789,10423,0,2
2420,562.9856672286987,10424,0,2
2421,3709.918823242188,10424,0,2
2319,22.34959602355957,10425,0,1
590,0.0134239196777343,10427,0,2
264,0.0232696533203125,10431,0,2
591,0.0018482208251953,10432,0,2
2422,1606.9710130691528,10436,0,2
406,0.016244888305664,10439,0,1
52,0.0,10442,0,1
2423,0.0876903533935546,10442,0,2
2424,0.0001096725463867,10443,0,2
2425,0.0567293167114257,10445,0,2
549,0.003793716430664,10446,0,1
592,0.507237434387207,10451,0,2
593,0.0191631317138671,10453,0,2
2426,9.75468921661377,10453,0,2
2427,10.907724380493164,10458,0,2
594,6.229142189025879,10458,0,2
595,0.0041828155517578,10462,0,2
2428,70.83399677276611,10462,0,2
2429,73.81686496734619,10465,0,2
596,0.0071010589599609,10467,0,2
2430,38.41787433624268,10473,0,2
265,0.0483512878417968,10475,0,2
597,0.0132293701171875,10475,0,2
447,0.0144939422607421,10483,0,1
598,8090.134860992432,10484,0,2
2431,0.0877771377563476,10487,0,2
2432,683.0280199050903,10489,0,2
2433,690.6690158843994,10490,0,2
435,0.0142993927001953,10490,0,1
2434,71.94909000396729,10491,0,2
2432,683.0280199050903,10491,0,1
2436,0.0001087188720703,10493,0,2
2435,2.31753921508789,10493,0,2
2432,683.0280199050903,10494,0,1
266,0.0396728515625,10494,0,2
2036,6197.497217178345,10496,0,1
599,0.0091438293457031,10497,0,2
202,0.00018310546875,10502,0,1
435,0.0142993927001953,10505,0,1
267,0.035858154296875,10509,0,2
2437,679.964469909668,10516,0,2
600,0.0215950012207031,10516,0,2
457,0.0112838745117187,10521,0,1
268,0.0303268432617187,10522,0,2
2438,0.1697664260864257,10527,0,2
2353,1009.4225101470948,10528,0,1
144,0.0162124633789062,10529,0,1
404,0.0179958343505859,10530,0,1
601,0.006906509399414,10538,0,2
269,0.0148773193359375,10539,0,2
2432,683.0280199050903,10540,0,1
2439,519.2576875686646,10541,0,2
30,9.5367431640625e-07,10543,0,1
2440,0.9083681106567384,10543,0,2
2441,6.6810407638549805,10544,0,2
2442,4589.501790046692,10545,0,2
602,0.0186767578125,10545,0,2
2443,0.0873556137084961,10545,0,2
270,0.0194549560546875,10546,0,2
2444,14.57668113708496,10546,0,2
2445,2.320772171020508,10547,0,2
2446,5529.238262176514,10549,0,2
2447,0.7836227416992188,10551,0,2
603,0.0076847076416015,10552,0,2
271,0.0226020812988281,10555,0,2
490,0.0049610137939453,10557,0,1
2448,1.58349609375,10561,0,2
2449,1.6258773803710938,10562,0,2
