Time, Size_stored
60512184, 5252703.603744
60512184, 5252780.903747
60512184, 5252925.403747
60512184, 5253070.303741
60512184, 5253209.703735
60512184, 5253214.103735
60512184, 5253216.803735
60512184, 5253219.603735
60512184, 5253426.603735
60512184, 5253527.103735
60512184, 5253601.403738
60512184, 5253750.803732
60512184, 5253890.903738
60512184, 5253894.003738
60512185, 5254038.803741
60512185, 5254151.103744
60512185, 5254278.303741
60512185, 5254349.903740
60512186, 5254415.403740
60512186, 5254572.403740
60512186, 5254831.303733
60512186, 5255005.703727
60512187, 5255168.803733
60512188, 5255454.103721
60512189, 5255614.503715
60512192, 5255809.103721
60512484, 5256071.603721
60512484, 5256212.203727
60512484, 5256410.003730
60512484, 5256550.403724
60512484, 5256555.403724
60512484, 5256634.003723
60512484, 5256778.103729
60512484, 5256928.603729
60512484, 5257072.203735
60512484, 5257075.003735
60512484, 5257086.803735
60512484, 5257156.803735
60512484, 5257159.803735
60512484, 5257163.003735
60512484, 5257260.903737
60512484, 5257463.803731
60512485, 5257624.903737
60512485, 5257726.803738
60512485, 5257839.903737
60512485, 5257907.603734
60512486, 5257977.303731
60512486, 5258165.203725
60512486, 5258330.503728
60512486, 5258592.203740
60512487, 5258758.603734
60512489, 5259016.603734
60512489, 5259198.003728
60512492, 5259346.403721
60512522, 5259589.303715
60512530, 5259591.403715
60512578, 5259605.503716
60512784, 5259672.503716
60512784, 5259735.403717
60512784, 5259737.703717
60512784, 5259866.003720
60512784, 5259996.503720
60512784, 5260096.403722
60512784, 5260316.603719
60512784, 5260319.403719
60512784, 5260322.003718
60512784, 5260472.903712
60512784, 5260603.803706
60512784, 5260700.303706
60512784, 5260848.903712
60512784, 5260852.303712
60512784, 5260928.103716
60512784, 5261085.603716
60512785, 5261274.903719
60512785, 5261367.703722
60512785, 5261485.003725
60512785, 5261555.403726
60512786, 5261629.303728
60512786, 5261814.703722
60512786, 5261983.203722
60512786, 5262235.903719
60512787, 5262419.203722
60512789, 5262689.303728
60512789, 5262828.003725
60512792, 5262982.703722
60513084, 5263230.303728
60513084, 5263326.903726
60513084, 5263485.003732
60513084, 5263490.003732
60513084, 5263652.403726
60513084, 5263805.103723
60513084, 5263881.803720
60513084, 5263997.203722
60513084, 5263999.603722
60513084, 5264001.903722
60513084, 5264102.603719
60513084, 5264232.403722
60513084, 5264354.703725
60513084, 5264357.003725
60513084, 5264417.703725
60513084, 5264551.603719
60513085, 5264765.103719
60513085, 5264856.903722
60513085, 5264975.803724
60513085, 5265047.103727
60513086, 5265106.003729
60513086, 5265361.603735
60513086, 5265546.003729
60513087, 5265704.003729
60513087, 5265881.903722
60513089, 5266153.603735
60513089, 5266314.303732
60513092, 5266447.103735
60513384, 5266712.503729
60513384, 5266900.803732
60513384, 5266979.803732
60513384, 5267130.903738
60513384, 5267258.903738
60513384, 5267400.903738
60513384, 5267403.103738
60513384, 5267562.803735
60513384, 5267759.803735
60513384, 5267762.203735
60513384, 5267783.803735
60513384, 5267846.503736
60513384, 5267852.303736
60513384, 5267986.803736
60513384, 5268126.503733
60513384, 5268226.603732
60513385, 5268229.003732
60513385, 5268330.003732
60513385, 5268444.803735
60513385, 5268513.103738
60513386, 5268568.903737
60513386, 5268820.903737
60513386, 5268981.503743
60513387, 5269156.403737
60513387, 5269335.203740
60513389, 5269636.803746
60513389, 5269773.803746
60513392, 5269938.903752
60513446, 5270191.303746
60513684, 5270270.003743
60513684, 5270413.103749
60513684, 5270541.603749
60513684, 5270545.003749
60513684, 5270666.603748
60513684, 5270825.003742
60513684, 5270926.703739
60513684, 5271159.803745
60513684, 5271162.803745
60513684, 5271220.703746
60513684, 5271224.103746
60513684, 5271356.403749
60513684, 5271486.603746
60513684, 5271566.503748
60513684, 5271572.503748
60513684, 5271767.703745
60513685, 5271905.103739
60513685, 5271999.803736
60513685, 5272091.403734
60513685, 5272206.403734
60513686, 5272278.003733
60513686, 5272453.003733
60513686, 5272622.103739
60513687, 5272904.503733
60513687, 5273114.203730
60513689, 5273441.703730
60513689, 5273617.203730
60513692, 5273750.603723
60513984, 5274015.403711
60513984, 5274019.103711
60513984, 5274022.303711
60513984, 5274206.903717
60513984, 5274210.503717
60513984, 5274287.103716
60513984, 5274426.703722
60513984, 5274579.603716
60513984, 5274723.103716
60513984, 5274871.403719
60513984, 5274974.903719
60513984, 5275137.703722
60513984, 5275269.003725
60513984, 5275272.103725
60513984, 5275334.903724
60513984, 5275367.403724
60513985, 5275578.203727
60513985, 5275646.803726
60513985, 5275771.903724
60513985, 5275852.203727
60513986, 5275955.303726
60513986, 5276154.203719
60513986, 5276332.203719
60513987, 5276605.503707
60513987, 5276889.203719
60513989, 5277066.503723
60513989, 5277224.903716
60513992, 5277405.803710
60514072, 5277671.903716
60514284, 5277745.403716
60514284, 5277904.903716
60514284, 5277982.903716
60514284, 5277986.003716
60514284, 5278150.603722
60514284, 5278302.003716
60514284, 5278437.203713
60514284, 5278638.403710
60514284, 5278641.003710
60514284, 5278643.603710
60514284, 5278743.103710
60514284, 5278890.103710
60514284, 5279028.403713
60514284, 5279030.903713
60514284, 5279093.303715
60514284, 5279150.603714
60514285, 5279380.303711
60514285, 5279468.903709
60514285, 5279549.603706
60514285, 5279672.503708
60514286, 5279774.803711
60514286, 5279930.703705
60514287, 5280173.103699
60514287, 5280346.703705
60514287, 5280595.203705
60514288, 5280759.303711
60514289, 5280909.103714
60514292, 5281073.903717
60514458, 5281326.203720
60516384, 5281367.903721
60516384, 5281427.903721
60516384, 5281612.203724
60516384, 5281614.403724
60516384, 5281691.103721
60516384, 5281848.403724
60516384, 5281916.703727
60516384, 5282052.903724
60516384, 5282166.703727
60516384, 5282302.003730
60516384, 5282304.103730
60516384, 5282306.203730
60516384, 5282501.503733
60516384, 5282594.303736
60516384, 5282750.303736
60516384, 5282879.803736
60516384, 5282881.803736
60516385, 5283016.003733
60516385, 5283108.803736
60516385, 5283204.303736
60516386, 5283322.403734
60516387, 5283466.203737
60516387, 5283635.903734
60516387, 5283889.703737
60516387, 5284080.503740
60516389, 5284189.003740
60516389, 5284320.603747
60516392, 5284470.503740
60516684, 5284653.203737
60516684, 5284810.303743
60516684, 5284978.503740
60516684, 5284982.303740
60516684, 5285058.903739
60516684, 5285207.003745
60516684, 5285267.503745
60516684, 5285407.703742
60516684, 5285523.203742
60516684, 5285751.403739
60516684, 5285881.503745
60516684, 5285883.603745
60516684, 5285947.803742
60516684, 5285949.903742
60516684, 5286078.303736
60516684, 5286230.303736
60516684, 5286324.503733
60516685, 5286326.703733
60516685, 5286421.403730
60516685, 5286537.903730
60516686, 5286606.403730
60516687, 5286754.303723
60516687, 5286918.003720
60516687, 5287168.903714
60516687, 5287430.903714
60516689, 5287573.503720
60516689, 5287714.003720
60516692, 5287863.303723
60516984, 5288095.503720
60516984, 5288097.803720
60516984, 5288233.003717
60516984, 5288388.603723
60516984, 5288486.203722
60516984, 5288689.403719
60516984, 5288691.503719
60516984, 5288693.603719
60516984, 5288842.903722
60516984, 5288993.503728
60516984, 5289182.803731
60516984, 5289186.403731
60516984, 5289263.003729
60516984, 5289325.003729
60516984, 5289360.403731
60516984, 5289420.203730
60516984, 5289551.403727
60516985, 5289694.703730
60516985, 5289790.703730
60516985, 5289916.103732
60516986, 5289984.203730
60516987, 5290132.803736
60516987, 5290296.803736
60516987, 5290547.703730
60516987, 5290799.603724
60516989, 5290968.303721
60516989, 5291117.903727
60516992, 5291245.303728
60517092, 5291481.903735
60517284, 5291548.703738
60517284, 5291610.903738
60517284, 5291687.803740
60517284, 5291691.503740
60517284, 5291867.403734
60517284, 5292008.203737
60517284, 5292145.703737
60517284, 5292148.703737
60517284, 5292287.303743
60517284, 5292292.003743
60517284, 5292423.503743
60517284, 5292564.203740
60517284, 5292566.403740
60517284, 5292568.503740
60517284, 5292805.303743
60517284, 5292862.903741
60517284, 5293043.103738
60517285, 5293140.803735
60517285, 5293236.203737
60517285, 5293351.903734
60517286, 5293428.003732
60517287, 5293554.403734
60517287, 5293717.003740
60517287, 5293849.203737
60517287, 5294056.603731
60517289, 5294282.503724
60517289, 5294438.003724
60517292, 5294580.303728
60517298, 5294797.403734
60517364, 5294819.303733
60517560, 5294888.403732
60517584, 5294896.703732
60517584, 5294960.403733
60517584, 5295036.103730
60517584, 5295040.603730
60517584, 5295043.003730
60517584, 5295182.103736
60517584, 5295319.603736
60517584, 5295456.203742
60517584, 5295645.103736
60517584, 5295753.303733
60517584, 5295755.703733
60517584, 5295758.103733
60517584, 5295986.403736
60517584, 5296082.903736
60517584, 5296239.603733
60517584, 5296303.303734
60517584, 5296409.003731
60517585, 5296546.903725
60517585, 5296624.003723
60517585, 5296719.203720
60517586, 5296837.303718
60517587, 5297008.203712
60517587, 5297280.303718
60517587, 5297556.103706
60517587, 5297719.403709
60517589, 5297906.103706
60517589, 5298058.903709
60517592, 5298232.203712
60517870, 5298477.403709
60517884, 5298483.003709
60517884, 5298617.003709
60517884, 5298780.103715
60517884, 5298943.403718
60517884, 5298947.703719
60517884, 5299024.203719
60517884, 5299133.503722
60517884, 5299191.703722
60517884, 5299319.003725
60517884, 5299425.103724
60517884, 5299427.403724
60517884, 5299649.203727
60517884, 5299745.303725
60517884, 5299886.603728
60517884, 5299888.403728
60517884, 5299952.203728
60517885, 5299954.503728
60517885, 5300083.603734
60517885, 5300174.303731
60517885, 5300299.603734
60517886, 5300369.103734
60517887, 5300535.503728
60517887, 5300738.103734
60517887, 5301011.403721
60517887, 5301175.603718
60517889, 5301448.403706
60517889, 5301584.803700
60517892, 5301744.503697
60518184, 5301993.603703
60518184, 5302058.503705
60518184, 5302211.603711
60518184, 5302399.903714
60518184, 5302476.503712
60518184, 5302617.203709
60518184, 5302684.503712
60518184, 5302827.703709
60518184, 5302829.603709
60518184, 5302965.903712
60518184, 5302967.903712
60518184, 5302970.003712
60518184, 5303180.903706
60518184, 5303276.603703
60518184, 5303407.503697
60518185, 5303516.903698
60518185, 5303646.503705
60518185, 5303735.403706
60518185, 5303830.403706
60518185, 5303960.403706
60518186, 5303963.903706
60518187, 5304107.503712
60518187, 5304274.703709
60518187, 5304508.203709
60518187, 5304753.703709
60518189, 5304897.603703
60518189, 5305032.903706
60518192, 5305184.103703
60518484, 5305418.103703
60518484, 5305581.803700
60518484, 5305708.003697
60518484, 5305784.603695
60518484, 5305853.203694
60518484, 5305954.903691
60518484, 5306087.503697
60518484, 5306089.503697
60518484, 5306091.403697
60518484, 5306093.403697
60518484, 5306188.003695
60518484, 5306312.703692
60518484, 5306314.403692
60518484, 5306377.703692
60518484, 5306500.703692
60518484, 5306533.403692
60518485, 5306753.303686
60518485, 5306874.203688
60518485, 5307006.403685
60518485, 5307088.503683
60518486, 5307176.603682
60518487, 5307301.903685
60518487, 5307480.603682
60518487, 5307637.403685
60518487, 5307854.403685
60518489, 5307975.303686
60518489, 5308106.303686
60518492, 5308261.303686
60518564, 5308479.303686
60518656, 5308518.503687
60568288, 5308571.503687
60681084, 5308877.103693
60681084, 5308992.803690
60681084, 5309174.103693
60681084, 5309179.803693
60681084, 5309293.203694
60681084, 5309368.203694
60681084, 5309504.503698
60681084, 5309694.903691
60681084, 5309943.103688
60681084, 5310096.603688
60681084, 5310171.803685
60681084, 5310174.403685
60681084, 5310178.103685
60681084, 5310374.603685
60681084, 5310477.703684
60681084, 5310618.703684
60681084, 5310622.103684
60681084, 5310729.303681
60681085, 5310864.703675
60681085, 5311029.103669
60681085, 5311121.403672
60681085, 5311241.003670
60681085, 5311382.503670
60681087, 5311446.003670
60681088, 5311594.403664
60681090, 5311727.303658
60681091, 5311874.003655
60681091, 5312088.103661
60681384, 5312190.403664
60681384, 5312294.203667
60681384, 5312297.503667
60681384, 5312440.003667
60681384, 5312542.203664
60681384, 5312739.803670
60681384, 5312743.703670
60681384, 5312746.403670
60681384, 5312882.003676
60681384, 5313036.103682
60681384, 5313285.603682
60681384, 5313474.003676
60681384, 5313552.003676
60681384, 5313628.403678
60681384, 5313736.203681
60681384, 5313741.603681
60681384, 5313943.103681
60681384, 5314072.503675
60681385, 5314221.603681
60681385, 5314322.403684
60681385, 5314441.903684
60681385, 5314594.803678
60681385, 5314757.603681
60681387, 5314820.303682
60681388, 5314970.803682
60681390, 5315101.403688
60681391, 5315258.603685
60681391, 5315479.403688
60681684, 5315588.403688
60681684, 5315666.103685
60681684, 5315763.603685
60681684, 5315892.903688
60681684, 5316071.703691
60681684, 5316077.003691
60681684, 5316193.903693
60681684, 5316270.803694
60681684, 5316411.103697
60681684, 5316602.303694
60681684, 5316852.603697
60681684, 5316991.403700
60681684, 5316993.903700
60681684, 5316997.703700
60681684, 5317195.703700
60681684, 5317299.303699
60681684, 5317440.403705
60681684, 5317443.603705
60681685, 5317598.503699
60681685, 5317657.403700
60681685, 5317813.603697
60681685, 5317909.503699
60681685, 5318023.003699
60681687, 5318178.203696
60681688, 5318338.903693
60681690, 5318468.203696
60681691, 5318621.403693
60681691, 5318726.103690
60681984, 5318935.903693
60681984, 5319128.403693
60681984, 5319257.703696
60681984, 5319437.303702
60681984, 5319442.203702
60681984, 5319547.903699
60681984, 5319624.203702
60681984, 5319743.703702
60681984, 5319815.903699
60681984, 5320063.603696
60681984, 5320159.303693
60681984, 5320294.003690
60681984, 5320296.603690
60681984, 5320300.203689
60681984, 5320519.903686
60681984, 5320623.103683
60681984, 5320765.203689
60681984, 5320768.503689
60681985, 5320921.503689
60681985, 5320979.903691
60681985, 5321134.903691
60681985, 5321241.103688
60681985, 5321358.503689
60681987, 5321502.103696
60681988, 5321659.303692
60681990, 5321788.203686
60681991, 5321939.903683
60681991, 5322145.003689
60682284, 5322253.403691
60682284, 5322257.403691
60682284, 5322370.003689
60682284, 5322569.703686
60682284, 5322678.103688
60682284, 5322753.503689
60682284, 5322870.703686
60682284, 5322942.203686
60682284, 5323129.303692
60682284, 5323281.603696
60682284, 5323502.303692
60682284, 5323505.003693
60682284, 5323508.703693
60682284, 5323725.303699
60682284, 5323826.903697
60682284, 5323958.203700
60682284, 5324061.803699
60682284, 5324066.803699
60682285, 5324202.603702
60682285, 5324345.703708
60682285, 5324403.503707
60682285, 5324510.803710
60682285, 5324632.003707
60682287, 5324792.403701
60682288, 5324922.603698
60682290, 5325058.003692
60682291, 5325195.703689
60682291, 5325292.003692
60682584, 5325464.103698
60682584, 5325586.003699
60682584, 5325780.603706
60682584, 5325785.603706
60682584, 5325873.403709
60682584, 5325948.703712
60682584, 5326083.803718
60682584, 5326259.603721
60682584, 5326454.403724
60682584, 5326606.803718
60682584, 5326707.003715
60682584, 5326709.803715
60682584, 5326713.003715
60682584, 5326930.603721
60682584, 5327063.403724
60682584, 5327066.703724
60682584, 5327165.203724
60682584, 5327241.403721
60682585, 5327376.803715
60682585, 5327433.303715
60682585, 5327576.503712
60682585, 5327728.803715
60682585, 5327829.103718
60682587, 5327953.803715
60682588, 5328078.903713
60682590, 5328205.203716
60682591, 5328333.103718
60682591, 5328431.303715
60683484, 5328611.903721
60683484, 5328712.003719
60683484, 5328892.903713
60683484, 5329091.103710
60683484, 5329095.903710
60683484, 5329199.803712
60683484, 5329275.803712
60683484, 5329405.603715
60683484, 5329608.703721
60683484, 5329740.203721
60683484, 5329875.403718
60683484, 5330028.603715
60683484, 5330141.303712
60683484, 5330232.203713
60683484, 5330235.403713
60683484, 5330238.803713
60683484, 5330450.103716
60683485, 5330452.903716
60683485, 5330555.303718
60683485, 5330674.003715
60683485, 5330834.903709
60683485, 5330997.003715
60683485, 5331073.703712
60683487, 5331133.503711
60683488, 5331277.703708
60683490, 5331403.903705
60683491, 5331544.903705
60683491, 5331644.803707
60683784, 5331841.903713
60683784, 5332019.403713
60683784, 5332223.503719
60683784, 5332228.603719
60683784, 5332326.003720
60683784, 5332402.303723
60683784, 5332541.403729
60683784, 5332695.803723
60683784, 5332699.103723
60683784, 5332701.903723
60683784, 5332705.003723
60683784, 5332914.303726
60683784, 5333018.003723
60683784, 5333157.703720
60683784, 5333271.903717
60683784, 5333407.903717
60683784, 5333485.203720
60683785, 5333659.703720
60683785, 5333766.903717
60683785, 5333884.903717
60683785, 5334043.103714
60683785, 5334194.203720
60683785, 5334270.903717
60683787, 5334332.803718
60683788, 5334477.803718
60683790, 5334602.303718
60683791, 5334723.803718
60683791, 5334889.203712
60684084, 5334982.003715
60684084, 5335125.703712
60684084, 5335326.603706
60684084, 5335331.503706
60684084, 5335434.903708
60684084, 5335510.803709
60684084, 5335702.503706
60684084, 5335791.703703
60684084, 5335795.003703
60684084, 5335936.403697
60684084, 5336035.403697
60684084, 5336236.803691
60684084, 5336240.303691
60684084, 5336243.203691
60684084, 5336377.603685
60684084, 5336531.103685
60684085, 5336763.303682
60684085, 5336892.403688
60684085, 5337056.203691
60684085, 5337204.103685
60684085, 5337284.203683
60684085, 5337403.303682
60684085, 5337510.903680
60684087, 5337573.403680
60684088, 5337716.503687
60684090, 5337844.003687
60684091, 5337989.703683
60684091, 5338093.403680
60684384, 5338308.103677
60684384, 5338504.803674
60684384, 5338509.703674
60684384, 5338635.603676
60684384, 5338710.403679
60684384, 5338834.703682
60684384, 5339049.003685
60684384, 5339196.603691
60684384, 5339479.803703
60684384, 5339559.303703
60684384, 5339562.303703
60684384, 5339566.303703
60684384, 5339775.903710
60684384, 5339880.403710
60684384, 5340017.703713
60684384, 5340021.303712
60684385, 5340155.703706
60684385, 5340228.203706
60684385, 5340391.603700
60684385, 5340492.603700
60684385, 5340608.803697
60684385, 5340668.003698
60684386, 5340817.503698
60684387, 5340936.603696
60684388, 5341094.003690
60684390, 5341234.103696
60684391, 5341397.903700
60684391, 5341510.303701
60684684, 5341742.403707
60684684, 5341890.203710
60684684, 5341894.803710
60684684, 5342014.803710
60684684, 5342090.503707
60684684, 5342150.503707
60684684, 5342342.403701
60684684, 5342583.503707
60684684, 5342705.603706
60684684, 5342837.103706
60684684, 5342839.903705
60684684, 5342843.503705
60684684, 5343062.803708
60684684, 5343162.903707
60684684, 5343302.203710
60684684, 5343483.403707
60684684, 5343487.003707
60684685, 5343560.703704
60684685, 5343708.203704
60684685, 5343876.103698
60684685, 5344008.903701
60684685, 5344129.503699
60684685, 5344238.203696
60684687, 5344316.503699
60684688, 5344474.103705
60684690, 5344605.003699
60684691, 5344761.003699
60684691, 5344963.903693
60684984, 5345066.403693
60684984, 5345142.103690
60684984, 5345248.803687
60684984, 5345253.103687
60684984, 5345433.203693
60684984, 5345546.403690
60684984, 5345723.303684
60684984, 5345939.803684
60684984, 5345943.203684
60684984, 5346006.403685
60684984, 5346153.003691
60684984, 5346284.203688
60684984, 5346287.103688
60684984, 5346355.703687
60684984, 5346550.903684
60684984, 5346649.103680
60684984, 5346789.203687
60684985, 5346792.103687
60684985, 5346895.603687
60684985, 5347054.803684
60684985, 5347219.603687
60684985, 5347299.203685
60684985, 5347411.403682
60684987, 5347527.203685
60684988, 5347686.303691
60684990, 5347809.603694
60684991, 5347938.303691
60684991, 5348122.503688
65775959, 5348221.903690
65775959, 5348385.303684
65775959, 5348506.503681
65775959, 5348593.903682
65775959, 5348691.403682
65775967, 5348879.903682
65776259, 5349210.303676
65776259, 5349308.903674
65776259, 5349400.803676
65776259, 5349518.503673
65776267, 5349663.603679
65776269, 5349981.003673
65776559, 5350148.103679
65776559, 5350336.503673
65776559, 5350484.703670
65776559, 5350601.603671
65776559, 5350690.003673
65776567, 5350787.003673
65777159, 5351088.203685
65777159, 5351265.203685
65777159, 5351414.203685
65777159, 5351530.803684
65777159, 5351617.603687
65777167, 5351730.003688
65777759, 5352014.903682
65777759, 5352121.603679
65777759, 5352210.903682
65777759, 5352320.303684
65777759, 5352473.403690
65777767, 5352684.703693
65778959, 5353026.503681
65778959, 5353184.403674
65778959, 5353342.103671
65778959, 5353457.603671
65778959, 5353546.703670
65778967, 5353650.403667
65778967, 5353914.503673
65778967, 5354095.003673
65778971, 5354219.103671
65778974, 5354229.403672
65778976, 5354236.403672
65778980, 5354239.803672
65778982, 5354241.703672
65778990, 5354245.803672
65778990, 5354248.703672
65778990, 5354252.403672
65778990, 5354444.203675
65778990, 5354602.503678
65778991, 5354604.703678
65778997, 5354770.603672
65779001, 5354963.203678
65779005, 5355819.303653
65779006, 5355890.703655
65779006, 5355956.003658
65779009, 5356012.103657
65779020, 5356119.503658
65779023, 5356235.003658
65779028, 5356358.303661
65779054, 5356367.703661
65779290, 5356459.903658
65779290, 5356583.903658
65779290, 5356787.403658
65779290, 5356898.303659
65779290, 5357022.903658
65779290, 5357210.103655
65779290, 5357285.203653
65779290, 5357438.603647
65779291, 5357440.803647
65779291, 5357598.703641
65779291, 5357712.203641
65779292, 5357786.403638
65779590, 5357858.603635
65779590, 5357865.203635
65779590, 5357881.103634
65779590, 5357897.203635
65779590, 5357907.503635
65779591, 5357918.103635
65779653, 5357931.703636
65779654, 5358449.503623
65779655, 5358897.203636
65779655, 5359009.703636
65779656, 5359541.803611
65779656, 5359598.503612
65779657, 5359655.503612
65779668, 5359713.103611
65779669, 5359830.803607
65779669, 5359967.603611
65779669, 5360116.603611
65779669, 5360228.803607
65779670, 5360230.503608
65779671, 5360317.003608
65779852, 5360406.003608
65779857, 5360432.503608
65779867, 5360441.103608
65779869, 5360445.103608
65779872, 5360605.103608
65779877, 5360612.603608
65779880, 5360619.103608
65779890, 5360625.403608
65779890, 5360780.003614
65779890, 5360854.103613
65779890, 5360856.303613
65779890, 5361009.203607
65779890, 5361081.503610
65779890, 5361271.503610
65779890, 5361394.703607
65779890, 5361609.403604
65779890, 5361622.503604
65779890, 5361624.503604
65779890, 5361810.503604
65779890, 5361930.403605
65779891, 5362053.703609
65779891, 5362104.903609
65779891, 5362178.003608
65779891, 5362185.603608
65779991, 5362249.503609
65779999, 5362251.303609
65780005, 5362336.603612
65780190, 5362455.103612
65780190, 5362619.503606
65780190, 5362621.803606
65780190, 5362782.103609
65780190, 5362853.103609
65780190, 5363044.503603
65780190, 5363168.703600
65780190, 5363383.303606
65780190, 5363505.403605
65780190, 5363507.503604
65780190, 5363700.903598
65780190, 5363822.503597
65780191, 5364021.703594
65780191, 5364091.903591
65780191, 5364143.303592
65780191, 5364206.003593
65780191, 5364341.903587
65780490, 5364415.003585
65780490, 5364576.303588
65780490, 5364650.003585
65780490, 5364838.303588
65780490, 5364840.503588
65780490, 5364996.203585
65780490, 5365117.303584
65780490, 5365304.503581
65780490, 5365518.403575
65780490, 5365570.503573
65780490, 5365701.703570
65780490, 5365703.803570
65780490, 5365895.303570
65780491, 5366016.303570
65780491, 5366065.703572
65780491, 5366203.003575
65780491, 5366275.303578
65780750, 5366349.103581
65780751, 5366381.403580
65780754, 5366398.603581
65780757, 5366665.303593
65780759, 5366908.603596
65780790, 5366920.503596
65780790, 5367041.003596
65780790, 5367043.403596
65780790, 5367195.603593
65780790, 5367352.703599
65780790, 5367542.203599
65780790, 5367663.603600
65780790, 5367860.003594
65780790, 5367862.103594
65780790, 5367930.903597
65780790, 5368177.903597
65780790, 5368180.103597
65780790, 5368313.403600
65780790, 5368505.103597
65780790, 5368507.203597
65780790, 5368720.403594
65780790, 5368844.503592
65780790, 5368982.703589
65780791, 5369035.003589
65780791, 5369083.603587
65780791, 5369230.103587
65780791, 5369300.603587
65781090, 5369374.903590
65781090, 5369426.603591
65781090, 5369429.103591
65781090, 5369583.703597
65781090, 5369651.503600
65781090, 5369809.803603
65781090, 5370002.103606
65781090, 5370134.803603
65781090, 5370137.003603
65781090, 5370261.603602
65781090, 5370488.603602
65781090, 5370623.103602
65781090, 5370835.903605
65781090, 5370960.303606
65781090, 5370962.603606
65781090, 5371151.203612
65781090, 5371336.003615
65781090, 5371469.803618
65781091, 5371472.003618
65781091, 5371539.103617
65781091, 5371613.303614
65781091, 5371663.603613
65781201, 5371810.403616
65781213, 5371877.803618
65781390, 5371958.503615
65781390, 5372032.303618
65781390, 5372034.703618
65781390, 5372184.003621
65781390, 5372338.203618
65781390, 5372522.203618
65781390, 5372656.803624
65781390, 5372659.103624
65781390, 5372661.603624
65781390, 5372801.003618
65781390, 5372941.703615
65781390, 5373057.803613
65781390, 5373271.003610
65781390, 5373403.203607
65781390, 5373405.603607
65781390, 5373591.203613
65781390, 5373777.003616
65781391, 5374013.703613
65781391, 5374087.303612
65781391, 5374145.603611
65781391, 5374223.703609
65781391, 5374373.303616
65781391, 5374502.103619
65781391, 5374588.703617
65781690, 5374638.903618
65781690, 5374783.603615
65781690, 5374853.603615
65781690, 5375013.303612
65781690, 5375203.103615
65781690, 5375335.503609
65781690, 5375337.603609
65781690, 5375340.003609
65781690, 5375586.103615
65781690, 5375709.403618
65781690, 5375848.503624
65781690, 5376039.203621
65781690, 5376041.603621
65781690, 5376179.603621
65781690, 5376181.803621
65781690, 5376298.103624
65781690, 5376512.403627
65781691, 5376696.303621
65781691, 5376752.603620
65781691, 5376914.103620
65781691, 5376987.803617
65781691, 5377037.303617
65781691, 5377171.103620
65781691, 5377257.903623
65781990, 5377403.903623
65781990, 5377537.403623
65781990, 5377539.803623
65781990, 5377683.703617
65781990, 5377752.703617
65781990, 5377905.803623
65781990, 5378087.103626
65781990, 5378265.103626
65781990, 5378267.303627
65781990, 5378401.203620
65781990, 5378651.203620
65781990, 5378797.303627
65781990, 5379009.903633
65781990, 5379128.203636
65781990, 5379311.503639
65781990, 5379452.203636
65781990, 5379454.703636
65781991, 5379457.003636
65781991, 5379620.203633
65781991, 5379693.303631
65781991, 5379758.403630
65781991, 5379907.803623
65781991, 5380034.903622
65781991, 5380122.703625
65782290, 5380173.003624
65782290, 5380175.403624
65782290, 5380335.003630
65782290, 5380499.403624
65782290, 5380682.003630
65782290, 5380873.803633
65782290, 5381008.903640
65782290, 5381011.103640
65782290, 5381077.203638
65782290, 5381211.903635
65782290, 5381340.503641
65782290, 5381553.303644
65782290, 5381683.403650
65782290, 5381685.803650
65782290, 5381869.503647
65782290, 5382007.903641
65782290, 5382010.303641
65782291, 5382256.103644
65782291, 5382330.603644
65782291, 5382393.803645
65782291, 5382572.003642
65782291, 5382719.903636
65782291, 5382853.903636
65782291, 5382941.503634
65782590, 5382990.803634
65782590, 5383122.203628
65782590, 5383124.503628
65782590, 5383260.303631
65782590, 5383325.703632
65782590, 5383487.003635
65782590, 5383666.903629
65782590, 5383669.203629
65782590, 5383858.103623
65782590, 5384111.503617
65782590, 5384260.703614
65782590, 5384396.103608
65782590, 5384532.103608
65782590, 5384738.603608
65782590, 5384857.603608
65782590, 5384860.103608
65782590, 5385043.703614
65782591, 5385046.403614
65782591, 5385120.303615
65782591, 5385185.703617
65782591, 5385368.303623
65782591, 5385419.003624
65782591, 5385554.303627
65782591, 5385643.603630
65782865, 5385796.503624
65782867, 5385950.403618
65782890, 5386075.403618
65782890, 5386211.503624
65782890, 5386213.803624
65782890, 5386361.903630
65782890, 5386431.303631
65782890, 5386590.103634
65782890, 5386773.503628
65782890, 5386973.203625
65782890, 5387164.603619
65782890, 5387166.703619
65782890, 5387169.103619
65782890, 5387414.703625
65782890, 5387552.603619
65782890, 5387680.103619
65782890, 5387805.003621
65782890, 5387807.303621
65782890, 5387992.203614
65782891, 5388124.703614
65782891, 5388198.103616
65782891, 5388262.403619
65782891, 5388431.203622
65782891, 5388586.003625
65782891, 5388671.603624
65782891, 5388799.403627
65783190, 5388849.603627
65783190, 5388999.903630
65783190, 5389080.503629
65783190, 5389249.603635
65783190, 5389439.803632
65783190, 5389589.703626
65783190, 5389778.203626
65783190, 5389780.803626
65783190, 5389783.103626
65783190, 5389785.903626
65783190, 5390042.503632
65783190, 5390189.703629
65783190, 5390324.203629
65783190, 5390538.703629
65783190, 5390728.303635
65783190, 5390731.103635
65783190, 5390853.703633
65783191, 5390991.903630
65783191, 5391066.203633
65783191, 5391132.303632
